Source;Target;Label;Weight
83;126;C;5
103;126;C;5
106;126;C;5
109;126;C;5
1;127;L;0.5
14;127;1;5
15;127;L;0.5
33;127;2;2
37;127;2;2
46;127;1;5
48;127;C;5
51;127;C;5
57;127;3;1
73;127;3;1
87;127;L;0.5
95;127;L;0.5
107;127;C;5
111;127;L;0.5
